2023-05-03 15:02:15,582 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:16,062 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:16,496 INFO    Thread-22 :2184 [dir_watcher.py:_on_file_modified():295] file/dir modified: f:\Glaucoma\wandb\run-20230503_145831-0x001\files\config.yaml
2023-05-03 15:02:19,749 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
2023-05-03 15:02:19,750 DEBUG   SenderThread:2184 [sender.py:send_request():402] send_request: stop_status
2023-05-03 15:02:21,114 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:21,129 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:26,169 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:26,185 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:31,217 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:31,232 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:32,965 DEBUG   SenderThread:2184 [sender.py:send():375] send: stats
2023-05-03 15:02:34,755 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
2023-05-03 15:02:34,756 DEBUG   SenderThread:2184 [sender.py:send_request():402] send_request: stop_status
2023-05-03 15:02:36,259 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:37,099 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:41,316 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:42,115 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:46,360 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:47,172 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:49,758 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
2023-05-03 15:02:49,759 DEBUG   SenderThread:2184 [sender.py:send_request():402] send_request: stop_status
2023-05-03 15:02:51,410 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:53,112 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:02:56,455 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
